struct_typ,guid,retrofit_cost
URML,33dd9e68-2d80-4893-b2df-8c04ee95ebd1,27770.23
URML,a02206be-8a14-43c1-b012-ed98106f368f,27768.23
URML,ee1c9740-1184-4e27-8073-ef8c44908d13,27766.23
URML,6323eca3-a881-49fc-a8ad-d3da66154ed2,27766.23
URML,bfea96a1-0b46-4ff4-9656-702e4f0ca744,27764.23
URML,d1716334-4c76-4edf-aab0-1ab23c8d66e7,27762.23
URML,4a560133-d5b3-4ec6-9b6d-0b20e424a333,27762.23
URML,64fc1e42-0af8-4e5c-8302-6ad35f0a2c42,27762.23
URML,7cbceaae-13ac-4496-9bde-eb5cd7707e20,27762.23
URML,b97121e9-0af1-4193-b8e0-b460378935bb,27762.23
URML,e4c654e2-eef1-4b02-9ce1-b46a13ed39c7,27762.23
URML,8e16fd7a-0a09-4e1e-9239-808422fdfa48,27760.23
URML,c2cc1200-0708-4771-af28-c89b51d60366,27760.23
URML,df668c64-07f9-4676-94ed-9c1762ec67ca,27760.23
URML,f00fe107-fca1-4ae2-9bff-f91b70ad0684,27760.23
URML,b97fd034-be81-4e91-a728-585c68d07cd3,27755.23
URML,b76eab77-426e-4415-8eb5-7099455cd98c,27753.23
URML,b1f94cc2-5876-42cc-b704-c245a9612785,27753.23
URML,f67adbe2-bde6-4e06-9d5d-52b44954800d,27751.23
URML,cd5269e6-2008-4a08-a63d-ac7d828f0954,27750.23
URML,be519b9d-9fc9-4f82-876d-aa5635224cd2,27750.23
URML,e21541b1-27c0-415b-a843-e4fd936a0e98,27750.23
URML,777e4063-b5aa-4ef1-b03d-6e6971370bee,27748.23
URML,22b099a6-112a-4dd5-9644-16e46b8fa619,27748.23
URML,90bba947-c732-4661-bbb5-0f2d5c4154e5,27748.23
URML,e6c85745-754d-4083-a785-a0e986ab9a23,27748.23
URML,daec7a75-83ae-4802-9d20-ac42271917d2,27748.23
URML,389e51a9-d970-408d-8ef7-0b1599a627e5,27746.23
URML,59790629-16aa-404f-933e-c8624c78a83a,27746.23
URML,9ba7ad1e-fdf6-45c4-8842-7839060f63fb,27746.23
URML,f1cb5133-cba1-438f-8d80-e320fb8c3b84,27745.23
URML,f5f79975-25ce-4a6c-95ab-a53a3f656cb8,27745.23
URML,67c6638b-7ce8-433c-99d3-898b4c873a33,27740.23
URML,439b8252-af56-406b-ab0f-565f358fb93c,27740.23
URML,57b2a472-3868-4043-9464-7821eaadb950,27738.23
URML,2963f6af-0f1a-442b-ae5e-9e8ea2e06767,27734.23
URML,d1fa23e0-60b9-4e78-9ce6-9c24d913cc8b,27734.23
URML,141a7814-c8db-4e32-aed3-8ab6e594d646,27734.23
URML,cc41fa38-1830-4f7f-892b-6bec8b79bca2,27734.23
URML,fa432dff-7db3-4eda-b367-50fc83596069,27731.23
URML,5965390d-520c-43f2-b091-01617ba7cd92,27729.23
URML,cafadf54-9ce8-411f-b15e-93a3fe5ef766,27728.23
URML,0763e847-f1d7-427e-b4c9-8c2f175763c6,27728.23
URML,b25c4c04-d0af-47d6-b517-ba77f2a50503,27728.23
URML,73c09a11-0b85-4dfe-b225-03caf2b75a61,27728.23
URML,56389d14-819f-45ca-9658-522496fe50e1,27728.23
URML,c3db1375-53b4-40bb-b869-a1ae85acaa32,27725.23
URML,0706c984-b290-4723-b6e8-d482fbad05a5,27724.23
URML,9dcc2569-c886-4ccc-942d-fa33614a70de,27724.23
URML,3e8f53b9-c321-49c6-91ae-a82100074f29,27724.23
URML,a4f86065-cfb2-4a74-89a9-9197c730844a,27723.23
URML,e7275618-0f6c-4954-aefe-633cdecd2ea9,27719.23
URML,e40c076d-a9c2-4a15-9d88-2ecaa78957d6,27719.23
URML,9e35c415-a963-430b-8d3c-ddccc69b1498,27718.23
URML,f1006094-181f-41ba-80cd-fd25d8e10e77,27717.23
URML,f03c9c99-8ae5-4c06-9502-9d9e209478c4,27717.23
URML,4c50cc15-62ec-4418-9cb1-afa2ee52d5af,27717.23
URML,e1d078d8-2c7f-47a7-bbb7-411fb6bed14a,27717.23
URML,11d84505-70b0-41cf-9462-7c16ef11a7aa,27716.23
URML,3f1e00b9-923f-45d7-a6b8-714a82e03971,27716.23
URML,35a58386-01ac-4729-b59e-02aba680c1eb,27712.23
URML,5e4496e3-4a32-4752-98bb-fda0adc1732f,27710.23
URML,bfe4b17c-3206-4bab-a1d8-b890cd8209e1,27709.23
URML,06e2289a-4c6c-43c8-b6b7-59aa7b0bc367,27707.23
URML,f166134a-dcff-46d8-b6d7-b119970f5635,27707.23
URML,30525832-3a30-4a6f-bf01-3c9716478a38,27707.23
URML,4cc92e23-80db-49b2-aa34-1ce013eb13af,27706.23
URML,10338f20-8174-4d51-a927-7e058680dee7,27706.23
URML,e1a6195a-a851-4c1b-8ac5-47174396c55d,27705.23
URML,2c0e7ddb-6775-41b1-a6c5-992f34aa2f45,27703.23
URML,a93bed4b-4145-4255-b9b3-2aa1251f0f63,27702.23
URML,f78dbe07-3780-4fbd-a9ca-46102c4f271f,27702.23
URML,9decc188-90e5-4f4b-8f0f-716d34f31a7b,27702.23
URML,2a40e357-b8e6-4b7a-ac2c-70f1ecc6bdb5,27701.23
URML,1ca4d756-c64c-4369-ac38-6b4107bcbe9c,27701.23
URML,7e4c4560-d7ed-4dd6-a097-4533a5cd9599,27701.23
URML,88d632a9-4cbe-4c70-bd72-6df44aa2056c,27697.23
URML,f9d3a57a-4335-4741-a74e-54a9391e00bc,27697.23
URML,9464a169-4737-4c7d-92a3-366dab17e436,27696.23
URML,ebbc74dd-3039-4621-80b6-c66b71dead4a,27695.23
URML,15a6db59-4939-47a6-af72-69dd1171cb14,27695.23
URML,4f23b873-900e-4095-a157-59cbadc87ab8,27693.23
URML,7cf17117-cfeb-4c01-aa5d-8d0b1420b522,27690.23
URML,7fbbbf5f-581d-4da6-8333-032d693c4d55,27690.23
URML,b3b05c79-d083-4d5a-ade0-53af76a688ff,27686.23
URML,3e7dac92-bee9-4658-b84b-6bd4acfeab3e,27686.23
URML,4fbf0afa-5ce8-44da-a5bf-743db2419a1d,27685.23
URML,8cd31ce7-eda4-4cb5-8a24-52127a18c6ad,27685.23
URML,8147e554-2fa4-453c-82ae-895736a3cc35,27685.23
URML,d43c9ed9-0414-4aa0-95a3-540ed6b680e4,27685.23
URML,41331237-e3c3-4389-a557-32155c2d6eb8,27684.23
URML,1b7d1984-c4a8-440d-b608-13f01bed3737,27684.23
URML,1270f688-73e3-4c6e-b5bf-083944f6bc3e,27683.23
URML,d2006994-a7a4-4d09-8622-15c64f6c9e36,27683.23
URML,d66de939-01df-44cc-b8e9-4214e9919bba,27683.23
URML,79dc94e0-5322-4f17-8b4c-92ddf8aeba87,27683.23
URML,8c605132-f423-417e-baa7-6c329eff7948,27682.23
URML,a4679500-54c3-4a54-8a73-5be114fabdc3,27681.23
URML,fb82103f-f3e4-4d18-a6c1-c97f73467e95,27681.23
URML,28729789-9acd-400a-9294-3a4fa13d913a,27681.23
URML,db7125db-c0f1-422e-aaa3-2bf6dc575c74,27680.23
URML,98837476-b529-4a68-aa9f-f097a220ea77,27676.23
URML,8c193b07-bf95-4652-b569-ed4e3e142f6f,27675.23
URML,d435cbde-1f8d-495e-94fa-cd8fca236cfb,27674.23
URML,674ebf9f-01c4-4da6-855e-9883dcb249f3,27670.23
URML,86265a63-13e3-4aa7-8c07-5ef7b6d419f9,27670.23
URML,9cb55b4f-7d72-41f4-8cf5-ea90d9bea2ae,27663.23
URML,88dcaec1-137a-42f0-b581-f508336a7716,27662.23
URML,4df63147-3dc2-4f80-bc31-53bc19d8df34,27660.23
URML,892a0de3-2529-4ffc-a96f-1579871e4e6a,27659.23
URMM,802fffb0-5712-4f10-b946-0c7454c5b0cb,27658.23
URML,5ccf59b6-eca2-4171-9c18-d1188c8897c4,27658.23
URML,d2f9aa89-ac6f-4d31-8d35-390fc5ee6cc5,27658.23
URML,fb4c540e-ef28-447f-8806-1f7ae51f06a8,27657.23
URML,15995eef-734e-4259-ad03-980d096bee3a,27656.23
URML,271fd5a6-fbd3-4818-859d-3c113ff7e50a,27653.23
URML,9ce81a8f-d980-455a-a4d4-82a993e961bd,27653.23
URML,52caff97-ec7a-43e7-959c-6ded56aea089,27652.23
URML,a8b505b8-2951-4a30-be45-c6c1ee764253,27652.23
URML,100d122d-af2b-42fa-aa65-91afd3b932b8,27651.23
URML,db683d77-1ed4-492f-9d07-002c6f4e35a0,27651.23
URML,7a0fc1ea-fa9f-411b-8e53-bc2275181a58,27649.23
URML,45cfa598-f10a-4cf4-a215-28dfe995a7b3,27648.23
URML,d8fae76d-8063-4588-9c4c-1e8962a5cfd6,27648.23
URML,a69c5f5a-e5ab-4eb2-9016-8b4e8e9d0468,27645.23
URML,bb9fa7c5-f6f7-4def-bdb5-499f3e9669b6,27642.23
URML,dc015abf-7345-403a-be00-ee409806f10c,27642.23
URML,4847f17d-0396-4c93-bf35-6b182c3ddbd2,27642.23
URML,059640d1-b245-45d1-8366-9b44994c46e2,27642.23
URML,078a3726-372c-4803-8ee8-515e075be571,27641.23
URML,b6f76939-7a33-4a21-b43e-f70262fe74d7,27641.23
URML,3af9b371-d396-4f26-a56f-499902fb4509,27640.23
URML,0c924b4e-bd46-4158-9e88-e21c35a17150,27639.23
URML,4af3a8ef-f5c1-4f5a-8f3f-9302fea770c0,27638.23
URML,18c44c3e-c2c4-43a5-b27d-b8f0b025aca0,27637.23
URML,4e9980de-1068-4bda-87e6-ce7752bc0013,27636.23
URML,ed62e9b3-c000-43e2-87b1-0c70be500166,27636.23
URML,64e30d05-e776-4eaa-811c-c473c5409f2b,27636.23
URML,13cbaf42-a38c-4ca5-991c-9258724db763,27635.23
URML,e00c4feb-c273-4cff-b233-32ad704b0954,27633.23
URML,2ae0b66e-5da1-4da3-acfb-89ccf3e2883a,27632.23
URML,af53d734-4c5c-49e0-9dbf-1666bfb92176,27632.23
URML,8c6c9993-daa3-4e01-bf2b-1616aeef91a2,27632.23
URML,781460a3-aba5-4c28-addd-7f7155b9919c,27632.23
URML,ef4baa76-5a60-4700-aee9-059805eeb41b,27627.23
URML,cc52ac63-197b-4ccf-a42e-888a19e02941,27627.23
URML,f5070fae-836b-4060-a1a1-3dc97739b95e,27627.23
URML,15b11c3f-70a7-4bc9-9e6e-547daca334cf,27626.23
URML,274f9db4-e5ea-46db-b51f-1ec39c14100c,27620.23
URML,17934162-ea91-4efb-a40a-be66e0307789,27620.23
URML,25cffd43-3a94-45a8-a96d-cc8137cde541,27620.23
URML,9d18b85b-0f69-4b13-a70f-ced7d2b7638a,27619.23
URML,80b40746-ce0e-4b0d-b831-5cd06c3c1646,27618.23
URML,cda41f23-6d4b-4a7a-bb9f-4fae42eebead,27616.23
URML,46e90548-697c-4f07-b766-22e056c4fe99,27614.23
URML,90e87cfc-acee-4edb-a89c-119576405b40,27610.23
URML,fd07327b-0699-46bb-b225-0d23e4b34c9d,27609.23
URML,6d7652ad-7a97-40a8-9269-b78c47db7b33,27608.23
URML,29c81c39-042d-492d-8061-32d07ed266c0,27608.23
URML,b842dd1f-5d87-4793-b93e-557af997ac18,27607.23
URML,bac84509-332a-4bd8-8e67-82746c557fdd,27606.23
URML,ef7fb721-ed3f-443c-9014-450bc267c54d,27600.23
URML,a46e4d43-f234-46c2-bcaf-38cdc2250c5b,27600.23
URML,e1c1376b-e289-4c5a-b33b-241251d13ea0,27599.23
URML,909c6e8c-5514-463d-8c7f-83f77191a472,27599.23
URML,43558326-cae5-4910-9b8b-b59a32289f4f,27599.23
URML,5e18fa6f-2f06-40d3-854c-2dab19554ae2,27599.23
URML,ee37f9c4-431a-40c2-b4b6-f30d26ab413e,27598.23
URML,0cad506f-8753-4d9b-853c-832c5509f577,27598.23
URML,f5e4d0e8-2bb4-4780-a54f-f17eebda76fa,27595.23
URML,a976bf25-4be4-4d5d-9de2-10ae4597b332,27594.23
URML,1e4a3209-fb44-43cc-9374-6477e0f2de0e,27588.23
URML,890242b4-8efb-41ac-ae4c-e44f7d989575,27588.23
URML,ac07f5d4-fd36-4e0f-8110-d69b922b7335,27584.23
URML,a120260a-d52c-479a-b44f-1e6233e4b4be,27581.23
URML,f0a0b331-36e1-4f53-bd02-3243adaa14a3,27581.23
URML,67f2e265-3add-48c2-bc5d-546678909134,27578.23
URML,23107b1d-4b1f-4ef3-aabf-d90b4317cede,27578.23
URML,b1b451a6-dd3c-4c28-8f6c-049435ff4520,27577.23
URML,4ea65893-7827-4573-ab11-5e38012ecef1,27577.23
URML,83f0d14f-71ae-4fce-b4fc-73eb5e06129f,27577.23
URML,13eb9368-4a91-4c01-abf7-3235bab4ed10,27577.23
URML,c3eab512-5a09-4cde-a0f9-40a09efc4cce,27577.23
URML,35b0336b-2ccc-4f9c-b7c1-96cb4be5b612,27574.23
URML,c28b6a74-6709-4733-98d1-cdccbc44b57b,27574.23
URML,dba55dd8-c7c8-42e1-8bdd-65bbe7c295bc,27573.23
URML,c971c87a-ec5d-4d53-bb38-807ec10c3398,27572.23
URML,c156fc60-e4f5-4621-83ff-95e28c73c6d8,27568.23
URML,004cdf42-da64-456a-8905-b543cdfaa299,27567.23
URML,0aed3535-e616-4409-8b7a-711d420c247c,27564.23
URML,2246937a-8ffd-4a20-a143-b3ec657cc72c,27564.23
URML,add00c2b-abc8-492b-97f5-cc1dc1eae465,27563.23
URML,a741af51-2146-4330-9370-2bd86c89e546,27561.23
URML,866fcd63-22a0-4435-b58d-4912ef817247,27560.23
URML,76cb8c7a-0022-4263-a196-041bb4aa21c2,27557.23
URML,ae9e2ee9-2d77-4d8a-ab4d-9b45b6ddc58d,27557.23
URML,a40fd62e-61d8-41bf-b451-ec6dc6ebc5a4,27557.23
URML,1c146242-d97f-40ee-8f27-23f485a1a78f,27556.23
URML,89ef049a-f571-44cf-8b83-dfbb1d5a9119,27555.23
URML,e8dad100-24ea-49de-a5d0-1282313edab5,27555.23
URML,b2fc2379-29a5-4a89-ab52-e4f7f631925c,27554.23
URML,d13adad0-06c8-43c0-87ee-b90accd27f62,27552.23
URML,7909b8b8-b438-46f3-8226-104a194cc5ea,27550.23
URML,9ec3a357-4010-4e20-97ef-723f2a660a60,27549.23
URML,c620ea45-0ff5-4bef-9484-a8b6a8ab083f,27548.23
URML,89f4858d-59bc-4dca-b9ca-363660e91d44,27547.23
URML,907087fd-d4b6-4b4d-9bb2-81160dcf2ffd,27547.23
URML,bd484c59-a596-4be6-b549-f4b90c32bd29,27544.23
URML,ff22ac63-79b6-4299-bce3-3e7d6502fd76,27544.23
URML,b5e6e1bf-cf79-4288-b9d3-c47c232dd159,27544.23
URML,f567dff7-f243-4649-a916-72afe2a447d2,27544.23
URML,dd9f8b75-23d6-4833-bc64-993703ad2091,27543.23
URML,4a0b0b5c-2721-493f-a0b7-1b1ffe1877d3,27543.23
URML,689c1171-045f-42ee-baef-cfe9b600aea8,27543.23
URML,0fe5e3d1-a5ed-4016-b91f-d731333acb98,27543.23
URML,c2df9843-194e-4c8f-a0f0-a1a0ff5cb43d,27542.23
URML,167d80e8-d8b9-459e-8efa-683952494c39,27540.23
URML,cf9dc0ca-fe58-4048-a8f1-b13b62764090,27539.23
URML,4feeb43c-0478-47fd-97e7-23b992bcdeab,27539.23
URML,96ddfbf1-ab6c-4140-88b2-42db894794ee,27538.23
URML,5072b297-8350-4502-ae08-0e43e1e5f9f4,27538.23
URML,f87a255f-5815-4468-80dc-1672040aef08,27537.23
URML,dfc1f0f3-c25c-4e17-a17b-d0bf0276f51a,27536.23
URML,54dd1850-dd24-4b56-ae75-b7b9e75f664e,27535.23
URML,d7e32747-5ee5-42c5-91bf-b0fbd71ad964,27534.23
URML,640c0aad-2deb-4e3c-9a18-86ac22a9c47e,27532.23
URML,aba7e8c8-2d0a-455f-9403-6ec6fc53d450,27532.23
URML,4ab9c81a-0848-4ddf-918e-3d4cecce440a,27531.23
URML,bb58c284-4b24-4433-a38b-9ae731bde59e,27529.23
URML,24c477ac-bade-46f5-a31b-4a1108d1e824,27524.23
URML,309fd4a8-365f-482a-8cd7-8190b87c4772,27524.23
URML,bc142ad7-f2a3-469e-9bd0-fef49a7bef9f,27524.23
URML,f6c8c5bd-3ee7-4948-b8c6-87936b8785a8,27523.23
URML,9101b5e5-7a3a-4b3f-8a64-71421b8f6b29,27523.23
URML,fc54188b-5652-4bff-adf4-2b1f49bb960f,27522.23
URML,addbd074-82dd-4b2c-bb04-2b7628e56087,27521.23
URML,b59ae960-f490-4ef7-a88a-73ebc68cae2b,27519.23
URML,d5725692-664f-4611-81eb-17bed22c21b1,27517.23
URML,04237956-4149-476e-b1c4-580f4ec7dc3b,27517.23
URML,fdb76cc7-8d55-468e-af5b-e3dddc4a8467,27516.23
URML,af212226-1c3c-4100-9fbf-bf25fe3b96a1,27516.23
URML,cdd0c970-04c6-45fe-8061-769b4ab2dcb6,27514.23
URML,792fbb59-9a37-440f-9142-2ac200d68600,27514.23
URML,791a7587-3ffc-4456-a61e-4d2c58265e89,27513.23
URML,c9cd02bb-ea8a-4dc9-98b0-6f1415335456,27511.23
URML,1987df0d-a9f9-4512-9ca6-3372c05148e1,27508.23
URML,977cbae4-8bef-4491-97ab-4b58e5f422ac,27508.23
URML,f4e8e2a2-38d8-4826-a9d0-339e66e6caf1,27507.23
URML,9142b68a-f564-40ba-bfc2-95d952dd07a8,27502.23
URML,37c86bf3-bc65-4466-9cf3-c57c54018e2b,27502.23
URML,80ea8aa5-5798-4c67-b506-0997f01bffdc,27501.23
URML,bb74c40e-a4fc-42fe-94d7-dc8602d0d259,27499.23
URML,b681725b-42eb-4df1-b9a5-4b8a4d3afbe8,27497.23
URML,58209012-7769-4ffd-9f62-40206f12b1c3,27497.23
URML,8046dd66-ea7b-47e1-8f98-2d64c409904e,27497.23
URML,ed6aef79-40b8-43b6-b9fc-855956d11645,27497.23
URML,58910fbd-1230-4d32-9619-adafbd3618a7,27496.23
URML,1932e494-8209-4b56-94a4-5fe17ca76bbf,27496.23
URML,b901eaea-bac1-4331-a33d-7bcbce065f5b,27496.23
URML,b793335a-088a-4397-83d4-02f6ce0d2f70,27492.23
URML,61e824df-17dc-49a5-aacf-314876c96232,27492.23
URML,be72ef49-1c21-404c-bd62-69d38a3ac109,27487.23
URML,757486eb-a936-43ea-9832-d2aaa20bf4d7,27486.23
URML,188cb6e9-b455-4b4b-b9b4-ef73b193338c,27486.23
URML,25d05865-dfa6-4714-bd22-41e33741684a,27486.23
URML,11df2da5-f72b-4f0f-85eb-1de412a96457,27485.23
URML,d6cf5f0c-f752-41c2-94ea-35ffdc6424cd,27479.23
URML,a0d2a7e0-25c5-4969-a5bc-f5f3ab2de387,27470.23
URML,ffdd42f2-c47d-4313-a878-b30b647de4f8,27469.23
URML,3c01bce4-4f27-4d97-acb9-eb2e7f33f353,27469.23
URML,5f506076-dc12-4e7d-848c-1410c371fb37,27468.23
URML,3027f7f6-126a-40e1-8ba3-79c3e07f8e19,27468.23
URML,28e9a09c-b274-42c5-ad00-8da7d8d7d4ad,27468.23
URML,ed3eaf35-fc89-49db-8796-a675a13c97a7,27468.23
URML,ad5f85a6-970d-4606-892a-026121ee2274,27467.23
URML,0ee3d1a2-76b1-4d42-a6a5-e2531f6ec4b1,27466.23
URML,50c44b2f-fe72-4798-8b2b-519c46bd4fd1,27461.23
URML,e207e554-7b53-42a4-80c7-249985347543,27461.23
URML,e80ca549-d691-4294-a15c-9ce408bb7aca,27460.23
URML,f277029f-691b-46f8-9f0a-18ad2e1877c5,27460.23
URML,ae4bc766-98f5-4ac3-b70b-8936397ca525,27459.23
URML,82984fbd-5705-4ecd-b9d1-39e6698ad5ce,27459.23
URML,7273059a-e0e0-4993-8a85-7d2d0b44e11e,27458.23
URML,cfb79abf-f27d-4653-a4e2-d638e1921ac9,27458.23
URML,13f1b1d7-926b-49a8-8f00-5bf06788e638,27454.23
URML,5cf1bd6c-140f-451a-ac88-c1dafbd49585,27449.23
URML,659e770b-9d15-4676-b945-16f9917e9447,27448.23
URML,4d7faa1e-35de-4dd5-a2ca-c48968d21695,27447.23
URML,313ad863-5c04-4fa4-9eda-fa7cf7028a9c,27443.23
URML,06a43599-1193-41b4-b141-ee967144c63d,27442.23
URML,d756e426-382b-49d4-b70c-5521eaf6471f,27441.23
URML,331fbba5-dca6-45f3-9310-e976a24069c1,27441.23
URML,a623b98a-0934-4b57-80d4-002f0500d5de,27441.23
URML,0d5b8800-cb39-41a7-a34a-c1ba40bb6f12,27441.23
URML,aa8b35f4-29a5-4b35-92cb-b716790b28c9,27439.23
URML,b20e0e37-9b8b-4e3d-944c-493e2c7b7cfd,27438.23
URML,8028bc72-5f18-4c61-b68f-62f939fe97b7,27438.23
URML,63c356b3-5d82-400c-b9ed-06676408bea8,27434.23
URML,da5ed951-5842-4427-b031-ad7944d92bc8,27431.23
URML,9979dd9f-171a-4702-a959-ce65a870f3fb,27431.23
URML,0c27088a-e186-4d11-bbe2-56e8ffa9190c,27428.23
URML,89cfcf3a-bd56-4cb7-a909-7a78d6cc2c0f,27427.23
URML,301bad63-dfc6-41df-a3d0-529c2fb5909b,27427.23
URML,7715c6c9-f107-4c31-82e2-c4a0485e8df0,27426.23
URML,378cd785-5ab4-4c3a-9a3c-4144b011f57a,27425.23
URML,6de60208-b6e7-4000-9937-6996538a073e,27424.23
URML,ac9cb1cf-8dc1-46a3-9536-9eefbe132b29,27421.23
URML,5b534e46-7d37-41b7-85c6-b740258e7dec,27417.23
URML,a94757f6-fad9-4fbe-a009-73ef73edb1d5,27416.23
URML,29749c8c-f232-4227-8396-e7daa7cc98af,27415.23
URML,d615ba5d-01da-406d-839f-8dd523a7cb74,27415.23
URML,21f6b9d6-e4db-40b9-9209-42e8e9e63108,27414.23
URML,bb2b7f2d-f1dd-4bf9-9a92-64a48f068a98,27414.23
URML,e7b23d8c-46c2-4d37-bfbc-28ff1ff2943b,27414.23
URML,6137d0ee-174d-4ae0-8fc4-7e6d96a2f0f4,27413.23
URML,721e6ae4-d3db-49a6-a32c-6627e17154e3,27413.23
URML,2a32f8d2-2113-4f90-b9e5-660fdae28951,27413.23
URML,b1c48547-e436-429a-8c2f-7476c3b14c4c,27409.23
URML,3f070f34-2b78-4aed-9581-0dec36a7d0d3,27408.23
URML,57348d3e-7605-43e8-bb38-f1016c76b586,27406.23
URML,69491a6b-18f5-4280-908d-967e8cdf5a72,27404.23
URML,d8968990-b093-4854-a478-b7d62f8a3e1e,27404.23
URML,aeb9881b-7fe4-48a0-a4bc-fa9b2b8a5e73,27400.23
URML,1b2a23bb-7165-4249-baff-63af0b89a738,27395.23
URML,8346a4bb-971c-4765-bc5e-0ba8009604c3,27395.23
URML,43c69c54-dca4-45ec-909f-703018fb6227,27395.23
URML,f6a361ff-33ef-4d13-9285-303df5cf11a8,27393.23
URML,5f3c4fc5-946c-454a-b4ff-1c6367ceeb89,27393.23
URML,4ac79e42-7afd-4c5b-882b-c32b1de5ff84,27392.23
URML,6135d391-ef3f-4ac0-a63d-036aeb66dddd,27392.23
URML,c4e40fc0-b5d3-4ce0-8dd6-f8c266a8c1f6,27392.23
URML,57e0c4ed-6265-421c-9872-1c657d9a7289,27392.23
URML,d8858e5a-f5b7-453c-b258-f6e38550b391,27388.23
URML,9474dd0b-be32-4282-a0c5-af6515b977e6,27386.23
URML,e3b8298e-1439-430a-8bf4-acc21f5c3318,27385.23
URML,f336258b-e111-4ab7-ac14-17ba14b38f4a,27384.23
URML,62c485a7-c52b-491a-8896-7642c6cd1b71,27382.23
URML,cb0de8d5-ec08-4d20-a2e4-79d27d7662fb,27382.23
URML,937abeef-7e2e-4aaf-9a35-5725c6905a90,27382.23
URML,fb204da7-df27-435a-9bfe-4cf886fae884,27380.23
URML,38739e87-51e8-4f9b-8d4c-d3641e020a84,27379.23
URML,d8d34b8b-b7eb-4742-99df-f098aa8fb600,27378.23
URML,a1aa2e69-8974-4a21-9cc3-b2461bb809b6,27377.23
URML,d38c93ad-b6e6-4b4f-b255-dedc44ac5f98,27377.23
URML,b0e06501-5e7f-49d1-921d-c8e21290338b,27374.23
URML,4e961a68-62b9-47d5-a079-e9d2454e9dcb,27373.23
URML,0385e613-0c4f-486f-9698-c51041322b63,27372.23
URML,0acb5a35-6930-4a40-b4da-f46b891d28e1,27372.23
URML,2eeb0955-12a1-4231-8448-a639408d89f5,27370.23
URML,ff6b12ba-519b-42f9-9bd7-16c3450bd9b9,27368.23
URML,89426c17-5e99-47c5-bfa9-dc6fed4864f0,27368.23
URML,61a2bdc3-4a89-41a4-a069-78165f524674,27367.23
URML,ce8960b6-da5f-47a1-be82-6fb572eb8f04,27366.23
URML,67694362-9e77-43d4-b650-23ea89b656b9,27366.23
URML,8e116805-8326-4950-9bfd-c3af08aff276,27363.23
URML,66a3cc80-a334-4afe-a506-720de69a235e,27363.23
URML,9747eaf7-ff4f-4b7d-a5c0-1dc1e39bceca,27363.23
URML,34af755a-d9ed-497c-ab51-12831d13773a,27361.23
URML,674ec7b2-2d01-4601-afe5-0a5613dbe223,27361.23
URML,0dc65c61-32bd-48d3-953e-6f375119ae30,27361.23
URML,8c1f4f0a-e7c4-4f12-9eb8-f4a3a9165d91,27360.23
URML,702b3641-d593-4f43-bb7d-eee5253e0611,27360.23
URML,83baaaf8-6aaa-4500-9cdb-00e76b8a1b8b,27359.23
URML,84561f85-306d-4f35-bf90-1d806cd721d5,27359.23
URML,35cac938-a4ac-46ca-b097-d0a4b5a9f141,27359.23
URML,40c4fdae-d8c9-4927-9285-d746c903202b,27357.23
URML,08baf572-8018-4d7d-8e6d-c79ee67da17b,27356.23
URML,a98166ba-bb03-49f5-a3d2-3898724be167,27350.23
URML,9b32c2a7-6027-4235-8ea6-8f6a0d640fe1,27350.23
URML,8cba23b3-58ba-4caf-9c45-ba026514c2dc,27350.23
URML,1f7bd02a-6ada-4747-9bd7-3aa1d1844d73,27350.23
URML,1edd6ed9-9678-43b7-8add-099080336644,27349.23
URML,927d812e-2a07-4aff-85fb-f067119907fc,27349.23
URML,e0e38e81-0113-4ee3-8daa-63d3a017f182,27348.23
URML,40bbf45f-819e-40e1-a42e-ade339a12cc6,27347.23
URML,70270253-42e8-4fb3-a671-384b589497a8,27347.23
URML,523f6d61-a46d-424f-b0de-419ce425cc6b,27345.23
URML,f4eada02-d5e7-46ab-adfd-1b2e7f085de7,27345.23
URML,b4dbfe2b-511e-4b4b-aa02-5c4b36d761c4,27341.23
URML,9b2859f7-5f3d-41b8-b53f-51a495e3cb9e,27340.23
URML,39ff1062-78df-49da-8281-6b5123ff5f35,27340.23
URML,0de125f5-16a5-48f9-a8d2-7398c1229126,27339.23
URML,6804bb08-d0ec-4899-a661-c3ccb9601678,27339.23
URML,4c93052c-ee26-440d-a20a-021c90a5b661,27338.23
URML,fb006758-251d-4265-af0e-cbd39cf17752,27338.23
URML,8ac00a01-897a-42fb-8a3c-e65228092280,27336.23
URML,dd2b6dc0-2a77-4d3e-a24d-05ffc2839aa5,27328.23
URML,5ae7fa26-1c32-47a4-960c-7220bc2537e1,27328.23
URML,a4c7c139-e997-487d-8b1a-d8cff98f5b5a,27327.23
URML,512b0f0d-f3fb-4a38-99cf-2f2342219f62,27327.23
URML,8f0cd879-d281-4609-bb02-0a82d5e1f184,27327.23
URML,39bfa63c-3338-4468-9108-8885ca162c59,27327.23
URML,79525e23-45b4-4483-91d8-85caf2b48d67,27327.23
URML,4c605c8e-7240-4e04-aabd-83d9d8fc3722,27327.23
URML,a2e0a653-312d-4f5b-92b8-77552b17cd8b,27325.23
URML,9ca5082f-7d17-48f5-9998-39adb38b1c9f,27325.23
URML,3c601e89-9e49-4a44-93bb-2348524d1841,27324.23
URML,bedf767d-0b4d-4bd3-8f88-a7a9170e99d3,27323.23
